id,Statement,Image,Web,Category,Date,Label
37900,Fact Check: Rahul Gandhi goofs up on Panama papers in Madhya Pradesh rally,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201810/rahul-gandhi_2-170x96.jpeg?aTbz7MUegzc1apAaB039cphVQvm_GVYX,INDIATODAY,MISLEADING,18-Oct,Fake
37901,Fact Check: Brand new netizens pour support for bribery accused CBI Special Director Rakesh Asthana,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201810/RAKESH_ASTHANA-170x96.jpeg?MWhroyPdTxf_0gTgiTsS.uj7pHPvY0qB,INDIATODAY,POLITICS,18-Oct,Fake
37902,Fact Check: Truth about viral video of Gujarat migrants exodus,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201810/ranaghat_station-170x96.jpeg?R5Dqfa5Ob.IzTH9C7kg.zAA9yLr3tWrc,INDIATODAY,VIOLENCE,18-Oct,Fake
37903,Fact Check: Fake letters flood social media in poll-bound MP,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/arun_yadav-170x96.png?mcnR_D.BDn89IBymJCSVikIR5l1XxVam,INDIATODAY,MISLEADING,18-Nov,Fake
37904,Fact Check: Misleading photos used to showcase saffron surge in Ayodhya,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/ayodhya_saffron_party-170x96.jpeg?hZ5miFfyW6keOtAiEkA3IppVtHRYSts.,INDIATODAY,MISLEADING,18-Nov,Fake
37905,Fact Check: Letter leaking Congress's nefarious plans on farm loan waiver is fake,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/cover_pic-170x96.png?k0tfUt0VjZKm47R8moGG.gXAVLg0SkCQ,INDIATODAY,MISLEADING,18-Nov,Fake
37906,Fact Check: Horrific video of woman burning has nothing to do with RSS,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/factcheck0611-170x96.png?4enqnxNopS9br_QV.qNZjpmzzZjGFP5U,INDIATODAY,VIOLENCE,18-Nov,Fake
37907,Fact Check: Photo of Shivraj Singh Chouhan âfeasting on non-veg food is morphed,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/final_1-170x96.png?8t9cBhDkB244OCrOJaZR05ctDdSf9IqR,INDIATODAY,COVID-19,18-Nov,Fake
37908,Fact Check: Photoshopped images pit Jats against Gehlot and Raje in Rajasthan,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/jats-170x96.jpeg?s8XtOvoKMzXV.bGgFHYcf1DDNmb3qX7I,INDIATODAY,COVID-19,18-Nov,Fake
37909,Fact Check: Former Karnataka CM Siddaramaiah didn't do this. It's his lookalike!,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/Karnataka_Chief_Minister_Siddaramaiah-170x96.jpeg?wxhLq.Y6yA.bZxRFlT4T73WxQ1pKH0h0,INDIATODAY,MISLEADING,18-Nov,Fake
37910,"Fact Check: No, these children were not killed for organ harvesting",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/kids_770-170x96.jpeg?J_FuE1u36LSFmtk3IzneNXTNUmXjXk4j,INDIATODAY,MISLEADING,18-Nov,Fake
37911,"Fact Check: Did Congress, BJP violate law by campaigning on Twitter on polling day?",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/Madhya_pradesh_poling_modi_rahul-170x96.png?x2PgL9sPsK1FLl3J8USQ_Hwc7T.l9Gm4,INDIATODAY,POLITICS,18-Nov,Fake
37912,Fact Check: Did Rahul Gandhi goof-up on paddy price during Chhattisgarh rally?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/Rahul_Gandhi_Chhattisgarh_paddy_msp-170x96.png?hndGraP8kY9Bvb8RvgFqhB1GVwhp627F,INDIATODAY,POLITICS,18-Nov,Fake
37913,"Fact Check: No, Rahul Gandhi didnât say he will make Sun rise from the West",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/rahul_gandhi_sunrise_0-170x96.png?TPN69YO3tXQE8g78HDKUtG5iIejc4trK,INDIATODAY,MISLEADING,18-Nov,Fake
37914,Fact Check: Man beaten up in this video is not a BJP candidate from Rajasthan's Dausa,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/rajasthandausamanbeatenbjpfactcheck28112018-170x96.jpeg?lbpfv9qSYD7Wmkj8koz8GwB66MZN8ZEa,INDIATODAY,VIOLENCE,18-Nov,Fake
37915,"Fact Check: No, Vasundhara Raje didn't say confuse voters to secure their votes",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/raje_surjewala-170x96.jpeg?MBLZI5B7U9JXotd65sLs4UF2zj62.fvB,INDIATODAY,POLITICS,18-Nov,Fake
37916,Fact Check: This is how Sambit Patra gave spin to Kamal Nathâs statement,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/sambitpatrakamlnath15112018-170x96.jpeg?4xghZ47YgtdBYhFcl1843mTSq5v1tT65,INDIATODAY,MISLEADING,18-Nov,Fake
37917,Fact Check: Did Rajasthan Congress workers shout pro-Pakistan slogans?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/screengrab-170x96.png?GA0DEGxEatkmisyg.BRG.CS9Nr.mrfoa,INDIATODAY,POLITICS,18-Nov,Fake
37918,Fact Check: Who funded the tallest statue of the world?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201811/statue_of_unity_funding_1-170x96.jpeg?PmLh_qWJl281mNi9pyXxDKrtNoDICx2n,INDIATODAY,MISLEADING,18-Nov,Fake
37919,Fact Check: Did senior Congress leader TS Singh Deo touch Rahul Gandhi's feet?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/485__1_-170x96.jpeg?AbNcguyLwT.hN1QkAO4tsGrr2iJ3AV0V,INDIATODAY,POLITICS,18-Dec,Fake
37920,Fact Check: Fake newspaper clip quotes Shah and Modi calling Baniyas thieves,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/Amit_shah_12-170x96.png?WPEyd4n46.mkklUG_F9Mpr.rS47tagmr,INDIATODAY,MISLEADING,18-Dec,Fake
37921,Fact Check: BJPâs claim about Telangana Congress manifesto is misleading,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/Amit_Shah-170x96.jpeg?sqfO4OhXzjFCNHi4TSLOEo9MsPEzWCQv,INDIATODAY,MISLEADING,18-Dec,Fake
37922,Fact Check: The 'news' of attack on Amit Shah with rotten eggs is misleading,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/amitshahrotteneggsgujarat26122018-170x96.jpeg?MZNsgYrU5FzFx._Dwz2k1iXb0wkkh.3H,INDIATODAY,POLITICS,18-Dec,Fake
37923,"Fact Check: No, PM Modi didn't claim 1,250 crore houses were built by his government",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/ani-170x96.jpeg?mOYyFkT6VlYbkcKvlT4JnvIew3p2.RxA,INDIATODAY,COVID-19,18-Dec,Fake
37924,"Fact Check: No, Modi was not waving at an empty train from Assam bridge",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/Capture_56-170x96.png?akVVZok0tmTlABQedTEUNt66uJKk1DC.,INDIATODAY,VIOLENCE,18-Dec,Fake
37925,Fact Check: Truth behind this viral picture depicting farm distress,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/Capture_65-170x96.png?Q5jY5BhkmWalBx8FLyRNkswNZtODdtNz,INDIATODAY,MISLEADING,18-Dec,Fake
37926,Fact Check: The emotional appeal with this moving picture of a sick child is fake,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/Fact_1-170x96.jpeg?Fe8xBZrPTNfdBCBP.DNq2AG3VgRy7Ohk,INDIATODAY,GOVERNMENT,18-Dec,Fake
37927,"Fact Check: Video showing attack on Hindus is not from Rajasthan, but Bangladesh",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/fact_check_india_today_0-170x96.png?Rd2Z3TQVkRHdgaKvXzDx98.St.fIzyIR,INDIATODAY,VIOLENCE,18-Dec,Fake
37928,Fact Check: Man who blackened PM's poster is not Sachin Pilot,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/fake_post-170x96.jpeg?gUGexX8O1xtBsv.6oqzclaFK1wajCIml,INDIATODAY,GOVERNMENT,18-Dec,Fake
37929,Fact Check: Don't trust the viral message about no toll charges for 12 hours journey,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/gadkari_PTI_0_1-170x96.jpeg?9_wtqgqf7ZadAagUhasg7DiV40FSukFZ,INDIATODAY,MISLEADING,18-Dec,Fake
37930,"Fact Check: Giriraj Singh cites a dubious website, positions Congress as worldâs 2nd-most corrupt party",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/Giriraj-170x96.jpeg?8l2K6PH3D7uqiKYO6jhkxYKYES3W9pFN,INDIATODAY,GOVERNMENT,18-Dec,Fake
37931,Fact check: This protest march by Muslim organisations has nothing to do with Congress victory,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/IMG_4822-170x96.png?D7NURMuLgVLrjUkTrwg1r5ej00bx8isw,INDIATODAY,VIOLENCE,18-Dec,Fake
37932,Fact Check: Video of Muslims shouting communal slogans not linked to Congress victory,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/IMG_4903-170x96.png?vAjhh6pJhrW5yuIauqOiqujA2RIHttUD,INDIATODAY,VIOLENCE,18-Dec,Fake
37933,Fact Check: Manohar Lal Khattar never said he is chief minister only for Punjabis,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/manohar-170x96.png?PlNc6ijSUYnEYD26Zf72GkVuUYK8zTQV,INDIATODAY,POLITICS,18-Dec,Fake
37934,Fact Check: Did Modi refer to Sonia Gandhi as Congress Ki Vidhwa?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/Modi_Sonia-170x96.jpeg?369UxHtj3MNgD3lAD7YnILODVfzS5AUG,INDIATODAY,COVID-19,18-Dec,Fake
37935,Fact Check: Obama never said terrorist attacks impossible in India till Modi is PM,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/Modi-Obama-170x96.jpeg?G2VE9460BUV9tNMntPCL0dBZXqZCZuqs,INDIATODAY,GOVERNMENT,18-Dec,Fake
37936,"Fact Check: No, Naseeruddin Shah never said 'India is a pathetic country'",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/naseeruddinshah21122018-170x96.jpeg?7syNSuvSOx6A8.wIXKDXFjuVUghCO0HR,INDIATODAY,POLITICS,18-Dec,Fake
37937,"Fact Check: No, farmer who sent his earnings to PMO in protest was not asked to pay online",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/onionfarmerpmo12122018-170x96.jpeg?f8ETL1GXcFxet2daoUmvFAwdIKE_JM45,INDIATODAY,GOVERNMENT,18-Dec,Fake
37938,Fact Check: This is the truth behind this hilarious pant-dropping video,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/pants_drop_copy-170x96.jpeg?e29BzSiH3Y1.VgeZA3Mh1yssske765g8,INDIATODAY,MISLEADING,18-Dec,Fake
37939,"Fact Check: No, Rahul Gandhi has not retracted from the promise of loan waiver",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/rahul_gandhi_1_twitter_bhupesh_baghel_2-170x96.jpeg?5sVyG3aJUKDQga876gDwPT1WL_1HSgAU,INDIATODAY,MISLEADING,18-Dec,Fake
37940,"Fact Check: Old video of Rahul Gandhi resurfaces, claims he turned to Islam",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/rahul_gandhi-170x96.png?T_zhxY5jrkkbgR8_vJt3wscSq3kxI.rn,INDIATODAY,COVID-19,18-Dec,Fake
37941,Fact Check: Viral claims about Sambit Patra's removal as BJP spokesperson are false,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/sambit_patra_fact_check-170x96.jpeg?MZmkIx2ONX5Z_yNSyubHRrcp3.7vdDAx,INDIATODAY,MISLEADING,18-Dec,Fake
37942,Fact Check: The Nizam of Hyderabad never fled as Yogi Adityanath claimed,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/yogi_nizam_owaisi-170x96.jpeg?W4RbmjF31KMve8LM1yPDEIloH3KJXOwB,INDIATODAY,MISLEADING,18-Dec,Fake
37943,Fact Check: Uttar Pradesh CM Yogi Adityanath never claimed that he was God,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201812/yogi2-170x96.jpeg?y0_sYkMvAwr08_u8IcinDsOlK4JBUDRw,INDIATODAY,MISLEADING,18-Dec,Fake
37944,Fact Check: Amit Shah's claim about Opposition leaders not raising patriotic slogans incorrect,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/aamit_shah-170x96.jpeg?wYlPjVXOBpqik_1AiRxhI7TcWtVbn9F9,INDIATODAY,POLITICS,19-Jan,Fake
37945,Fact Check: Truth behind the thrilling video of skydivers claimed to be from Indian Army,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/air_force_skydiving_video_0-170x96.png?CU3zR9Uo_Y371RQdEuhmYW1g1BNY.zVA,INDIATODAY,MISLEADING,19-Jan,Fake
37946,Fact Check: Viral post claiming Modi govt killed more terrorists than that of Manmohan Singh is false,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/Capture_16-170x96.png?O7hqBdfOk47epNqK7R3N0bZGIVDZh3wi,INDIATODAY,MISLEADING,19-Jan,Fake
37947,Fact Check: Viral images and video on tiger attacks are old and misleading,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/Capture_27-170x96.png?WA45dUFe_pLol2IH82WvzAgRPZCBnZbx,INDIATODAY,VIOLENCE,19-Jan,Fake
37948,"Fact Check: No, thousands of trees were not axed to build PMâs helipad in Odisha's Balangir",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/Capture_36-170x96.png?VmERplgV01eUmQPDRZzxIC7KfJcUqt2c,INDIATODAY,COVID-19,19-Jan,Fake
37949,Fact Check: Bangladeshi woman's viral video is not of religious conversion but exorcism,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/Capture_43-170x96.png?3E17_NNYPO3X0tD8muH9lvFVIhvJXDBA,INDIATODAY,VIOLENCE,19-Jan,Fake
37950,"Fact Check: No, Pakistan is not visible from Mehrangarh Fort in Jodhpur",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/Capture_72-170x96.png?x_22MoYlD4hHhdgWoJ_oIM5zjpOtgsK3,INDIATODAY,POLITICS,19-Jan,Fake
37951,"Fact Check: Mamata spoke about Muslims, but she also praised other religions at Opposition's mega rally",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/DxVdSysV4AAuWbq-170x96.jpeg?5HEgw6.UtlY_fc07E07n1jiYBi7IE1UL,INDIATODAY,POLITICS,19-Jan,Fake
37952,Fact Check: Is it mandatory for a civilian to salute Tricolour?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/flag_story_647_081317082218-170x96.jpeg?Z2qYvdG5JDFZjvWunT4VkZCeOR.nR_Vm,INDIATODAY,MISLEADING,19-Jan,Fake
37953,"Fact Check: Who is meeting Gurmeet Ram Rahim in this viral photo? No, not Kapil Sibal",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/gurmeetkapilsibalmaheshbhatt12012019-170x96.jpeg?RhOEmF5OF6hxQ26bZ48ORrvOAa5bhcyp,INDIATODAY,POLITICS,19-Jan,Fake
37954,Fact Check: Truth behind viral images of Shri Ram bricks used for drain construction,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/IMG_20190108_221622-170x96.jpeg?q_zGQk41Hj0qE3uUcoaXbXHeoW_jzpcl,INDIATODAY,GOVERNMENT,19-Jan,Fake
37955,Fact Check: Viral video of mysterious floating island found near Mumbai was a joke!,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/india_today_fact_check_0-170x96.png?mTg13Zxt5n.CMeO.ZMJDOtDVDhqXRku.,INDIATODAY,MISLEADING,19-Jan,Fake
37956,"Fact Check: No, Jio is not offering you free T-shirt",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/jiofreetshirt17012019-170x96.jpeg?moHabQd9U6jL18mfNlLfWU27.CbDAJtx,INDIATODAY,COVID-19,19-Jan,Fake
37957,Fact Check: Did Congress leader Kapil Sibal get slapped outside the court?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/KapilSibal_PTI-170x96.jpeg?ND7fmteY2q3uFneiLqXp.AlZ4Kh9q6HN,INDIATODAY,POLITICS,19-Jan,Fake
37958,Fact Check: BJP uses wrong pictures to showcase expressway construction,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/modiexpresswayfake18012019-170x96.jpeg?esS20Xik1MMtDJSR6kNZyUeOfJvRfoRj,INDIATODAY,COVID-19,19-Jan,Fake
37959,Fact Check: PM Modi didn't lend his voice in this viral 'Katyayani mantra',https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/narendra_modi_0-170x96.jpeg?7sEY7W0FnnSGJTrLC3PYvtObI0mFMRr3,INDIATODAY,COVID-19,19-Jan,Fake
37960,Fact Check: Old Kumbh Mela photos passed on social media as recent ones,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/old-170x96.png?pG4MW.bgqzgrO._lMX4zxQUFIXBwmF8a,INDIATODAY,COVID-19,19-Jan,Fake
37961,"Fact Check: No, Priyanka Gandhi is not drunk in this viral video",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/priyankagandhidrunkangry30012019-170x96.jpeg?YfTWWHVr7FV3Vc_LHppmu4oM3dHP_ysc,INDIATODAY,MISLEADING,19-Jan,Fake
37962,Fact Check: Viral post claiming shoes thrown at Jharkhand CM Raghubar Das is old and misleading,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/Raghubar_Das-170x96.jpeg?xIWCv4khO7YVYmcX37RzoPe3zITC.thD,INDIATODAY,GOVERNMENT,19-Jan,Fake
37963,Fact Check: Is Rahul Gandhi posing with a porn star in this viral photo?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/Rahul-170x96.png?tlOZtCRiWNyIO1VmdQ4nVlSpZucEV754,INDIATODAY,MISLEADING,19-Jan,Fake
37964,Fact Check: Did Rahul Gandhi attribute Mahatma Gandhi's non-violence mantra to Islam?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/RTS1MSR1-170x96.jpeg?PBuIP5J.pBD5Sikuvb_0olucVixo7tSa,INDIATODAY,COVID-19,19-Jan,Fake
37965,Fact Check: Fake quote of Sachin Tendulkar goes viral,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/sachin-170x96.jpeg?GH2p7_bCHtHEG5ql.H6yG.dLor452yOk,INDIATODAY,GOVERNMENT,19-Jan,Fake
37966,"Fact Check: Viral video claiming ""BJP worker caught with beef in Gujarat"" is false",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/Screenshot_20190107-001659_2-170x96.png?BWCu8WUDzzp18ewuacYg1qaXB2YjSkES,INDIATODAY,VIOLENCE,19-Jan,Fake
37967,Fact Check: Prominent news channel twists the tale of distressed MP farmer,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/shivpuri_farmer_abp_news-170x96.png?WYlHJPiheOXPs.ctFQyboq8poPYNg6s0,INDIATODAY,GOVERNMENT,19-Jan,Fake
37968,Fact Check: Viral post claiming Sonia Gandhi richer than Britain's Queen Elizabeth II is false,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/soniagandhiqueenelizabethii09012019-170x96.jpeg?U27JphDleFNyO0l2esX_1aPLmqFlwp27,INDIATODAY,COVID-19,19-Jan,Fake
37969,Fact Check: New name of Train 18 is not Vande Mataram Express,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/train_18_0-170x96.jpeg?DIGnDvyID5wQsjEzgUpYU4OE.NLkPvi8,INDIATODAY,MISLEADING,19-Jan,Fake
37970,"Fact Check: No, these rail coaches are not manufactured under Make In India",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/trains_copy-170x96.jpeg?O_ds30aKOlT6K3TwCIpcJbWh.LIIQejo,INDIATODAY,COVID-19,19-Jan,Fake
37971,Fact Check: The news behind Indian woman soldier dying in Kashmir is fake,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/Untitled_123_0-170x96.png?uLoNS.p2BYdX6IBYdzKhrgfLeDFqKSGX,INDIATODAY,POLITICS,19-Jan,Fake
37972,Fact Check: Ganga Expressway is not the longest as claimed by UP CM Yogi,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201901/yogigangaexpressway30012019-170x96.jpeg?GTMum6DqON0ITf26EPTNbvwRkeBVlWAy,INDIATODAY,COVID-19,19-Jan,Fake
37973,Fact Check: Don't get panicked by viral post about SBI's contactless card,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/1-170x96.png?Z93cUoC5E14aIDq2UrAj8_fdsFoUp2GD,INDIATODAY,MISLEADING,19-Feb,Fake
37974,Fact Check: The Alphons picture attracting trolls is no selfie with Pulwama martyr,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/alphons__2__1-170x96.jpeg?YcwHHkP97v7jy4UfKfAh4PiSn18pXMdz,INDIATODAY,GOVERNMENT,19-Feb,Fake
37975,Fact Check: This viral picture of Kejriwal in midi-length shirt is photoshopped,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/arvindkejriwallongshirt13022019-170x96.jpeg?FDbkU1O5cKSMnnEcfJlncyGX9JvxG3UO,INDIATODAY,GOVERNMENT,19-Feb,Fake
37976,"Fact Check: No, this fountain is not powered by om",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/Capture_33-170x96.png?iUAK3MR4MT5Gri3c8TmM8J.gbHx2Pnd1,INDIATODAY,COVID-19,19-Feb,Fake
37977,Fact Check: This shelling video has nothing to do with ongoing India-Pakistan conflict,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/capture2-170x96.jpeg?IpFWAWHKUpaZl9JD5.USyNeD3LgU1D3v,INDIATODAY,VIOLENCE,19-Feb,Fake
37978,"Fact Check: No, the viral images are not from PMâs rally in Bengal",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/extra-large_010317120046-170x96.jpeg?a_BWWh2ZMdB2Bt1zSwwV8FhhlTx0HNTa,INDIATODAY,VIOLENCE,19-Feb,Fake
37979,Fact Check: Did Mamataâs goons attack Hindus at a BJP rally in Kolkata?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/fact_check_image_cover-170x96.jpeg?1xxV8EaqUbogzEB1wjAKurylvkRjkUjc,INDIATODAY,POLITICS,19-Feb,Fake
37980,"Fact Check: No, these people didn't die during physical test in J&K's Udhampur",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/fairoz_khan_final-170x96.png?CfUOsRIa1Y822OWB6oZzokeTV63GoI0W,INDIATODAY,MISLEADING,19-Feb,Fake
37981,Fact Check: How India Today video was given an ugly twist,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/final_1_2-170x96.png?vuXSwz.QmaPcc4pw66ymPklNx4SDXB3W,INDIATODAY,MISLEADING,19-Feb,Fake
37982,Fact Check: Viral video claiming to be Rafale jet is actually a remote-controlled toy aircraft,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/flex_pilot-170x96.png?DHmocpIMpupkOFUDQxgqK7wHh79MOCbX,INDIATODAY,VIOLENCE,19-Feb,Fake
37983,"Fact Check: No, India is not the first non-Nato country to get Chinook helicopter",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/indianairforcechinook12022019-170x96.jpeg?VQwZnPJBi57nJ.q1E7vt8LwOvaK3tiey,INDIATODAY,MISLEADING,19-Feb,Fake
37984,"Fact Check: No, Harvard University did not give credit to 2019 Kumbh Mela over 2014 FIFA World Cup",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/kumbh_2019-170x96.jpeg?iIqca1qYfpNSO6evZk5i5r7wcd_kzF_n,INDIATODAY,COVID-19,19-Feb,Fake
37985,"Fact Check: No, Kapil Sibal did not move UK court against Mallya's extradition",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/mallya-170x96.jpeg?PCdljOWwjPS5xpun3FhlvMA5.TrmyYGz,INDIATODAY,GOVERNMENT,19-Feb,Fake
37986,Fact Check: Viral claim that Mehbooba sent Army jawans to Tihar is false,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/Mehbooba-Mufti-Kashmir-170x96.jpeg?_qbqZeDiUmMykbK1NeCQNwFS3v6OhOYl,INDIATODAY,VIOLENCE,19-Feb,Fake
37987,Fact Check: The viral video about bomb at Delhi metro was not a mock drill,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/metro-170x96.png?lhLoWFF4fy5Jxj4cO.kyYFTCxWfCzfY8,INDIATODAY,VIOLENCE,19-Feb,Fake
37988,Fact Check: PM Modi never said 33 crore bank accounts were opened in Chhattisgarh alone,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201902/Modi_2-170x96.jpeg?hz8Rok_9r14QLeFHRg3vpt9XAE6vwOp1,INDIATODAY,COVID-19,19-Feb,Fake
